directory,target,hitrate,randomhitrate,swarmrate
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/5/roundroubin.0.1/halfswarm,18075,0.36329588015,0.208037825059,0.228791773779
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/5/roundroubin.0.1/nosup,18075,0.311411992263,0.208037825059,0.228791773779
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/5/roundroubin.1.1/halfswarm,13429,0.389121338912,0.132387706856,0.148071979434
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/5/roundroubin.1.1/nosup,13429,0.269807280514,0.132387706856,0.148071979434
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/5/roundroubin.2.1/halfswarm,18384,0.611683848797,0.264775413712,0.235989717224
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/5/roundroubin.2.1/nosup,18384,0.412337662338,0.264775413712,0.235989717224
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/5/roundroubin.3.1/halfswarm,16008,0.246527777778,0.113475177305,0.13264781491
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/5/roundroubin.3.1/nosup,16008,0.150337837838,0.113475177305,0.13264781491
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/5/roundroubin.4.1/halfswarm,14439,0.533820840951,0.224586288416,0.220051413882
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/5/roundroubin.4.1/nosup,14439,0.29203539823,0.224586288416,0.220051413882
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/6/roundroubin.0.1/halfswarm,24575,0.246205733558,0.117647058824,0.11897251014
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/6/roundroubin.0.1/nosup,24575,0.167197452229,0.117647058824,0.11897251014
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/6/roundroubin.1.1/halfswarm,22041,0.335727109515,0.161764705882,0.228030644434
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/6/roundroubin.1.1/nosup,22041,0.329690346084,0.161764705882,0.228030644434
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/6/roundroubin.2.1/halfswarm,19595,0.0342465753425,0.147058823529,0.104100946372
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/6/roundroubin.2.1/nosup,19595,0.0426229508197,0.147058823529,0.104100946372
